,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
1993-02-17,,,5.9000,0.5400,-1.9400,1.4900,1023.1000,93.1733,4.1400,30.0000,0.2719
1993-02-18,,,0.0000,1.0700,-0.6300,4.3900,1027.0000,88.7650,1.6500,51.0000,0.4708
1993-02-19,,,6.0000,1.8300,-1.2700,3.1100,1013.7000,84.6600,5.8800,49.0000,0.4691
1993-02-20,,,9.1000,1.5300,-0.1200,2.3100,1020.3000,80.8100,5.8800,60.0000,0.5659
1993-02-21,,,1.6000,-0.5500,-1.3200,1.7300,1004.6000,81.2350,6.5200,57.0000,0.5003
1993-02-22,,,0.0000,-7.6800,-11.2300,-1.7500,1016.4000,77.5800,2.3000,110.0000,0.6934
1993-02-23,,,0.0000,-7.9100,-14.4200,-3.7700,1024.5000,74.0800,1.9400,80.0000,0.4956
1993-02-24,,,1.2000,-5.0800,-12.2000,-3.1000,1029.3000,83.0400,2.7800,59.0000,0.4184
1993-02-25,,,0.0000,-3.0500,-6.5200,0.2100,1024.9000,72.2150,2.0300,86.0000,0.6707
1993-02-26,,,0.0000,-4.3400,-6.8500,2.0100,1016.2000,72.7200,1.4200,118.0000,0.8734
1993-02-27,,,0.0000,-3.9800,-12.9200,3.9800,1014.7000,72.0700,0.7300,101.0000,0.7607
1993-02-28,,,0.0000,-2.3300,-9.0200,1.6500,1015.5000,72.7800,1.6200,72.0000,0.5829
1993-03-01,,,0.0000,1.4700,-5.7600,5.2000,1010.1000,69.3400,3.7000,69.0000,0.6531
1993-03-02,,,0.0000,3.0100,0.6600,7.4100,1006.6000,55.4200,5.2400,120.0000,1.2042
1993-03-03,,,0.0000,-2.0100,-2.8400,0.6700,1013.1000,86.1800,3.6200,46.0000,0.3781
1993-03-04,,,0.0000,-4.2800,-6.6200,-2.7400,1022.8000,79.0650,2.9400,63.0000,0.4656
1993-03-05,,,2.2000,-3.5500,-9.7300,-1.4600,1023.6000,86.2600,2.2200,81.0000,0.6184
1993-03-06,,,4.3000,0.5900,-2.7200,1.7200,1016.9000,92.5684,4.2700,41.0000,0.3737
1993-03-07,,,0.0000,2.7300,0.8500,5.9400,1018.7000,73.3000,2.7500,80.0000,0.7895
1993-03-08,,,0.0000,-0.9200,-3.1600,2.4800,1026.1000,66.7800,3.2600,145.0000,1.2374
1993-03-09,,,0.0000,-1.8800,-6.2900,4.3300,1026.6000,76.5900,2.1200,166.0000,1.3604
1993-03-10,,,0.0000,0.8300,-7.2000,9.2800,1026.9000,74.0650,1.2900,156.0000,1.4270
1993-03-11,,,0.0000,3.3400,0.1400,10.7100,1027.4000,75.0850,1.2000,121.0000,1.2148
1993-03-12,,,0.0000,3.0400,-3.3400,11.4400,1026.4000,72.9450,1.1800,165.0000,1.6397
1993-03-13,,,0.0000,2.8400,-3.6500,12.1800,1024.3000,75.9900,0.9700,177.0000,1.7484
1993-03-14,,,0.0000,4.1100,-3.3800,14.3000,1025.6000,76.9600,0.6300,175.0000,1.8067
1993-03-15,,,0.0000,5.1900,-2.7800,15.6500,1029.0000,70.4450,0.6400,166.0000,1.7746
1993-03-16,,,0.0000,7.7300,-1.9300,15.2300,1027.4000,70.0650,2.9300,165.0000,1.9136
1993-03-17,,,7.8000,9.4400,7.8500,10.1800,1026.0000,89.5750,4.7500,44.0000,0.5368
1993-03-18,,,0.0000,8.4100,4.8500,16.0100,1024.2001,82.3850,3.4400,149.0000,1.7661
1993-03-19,,,0.0000,6.4300,4.0000,12.2100,1027.7001,71.3900,3.8000,169.0000,1.8823
1993-03-20,,,0.0000,6.1200,-2.5200,16.4200,1024.2001,75.2000,0.9800,195.0000,2.1542
1993-03-21,,,0.0000,8.1600,-0.7200,16.0200,1016.6000,85.2700,1.2500,106.0000,1.2516
1993-03-22,,,2.6000,8.8500,5.4100,13.7200,1017.2000,89.2150,1.7200,79.0000,0.9515
1993-03-23,,,0.0000,7.5400,5.8700,10.1900,1021.9000,72.6900,3.8000,103.0000,1.1908
1993-03-24,,,0.0000,5.0700,2.4700,7.8600,1025.0000,65.6350,1.7300,76.0000,0.8109
1993-03-25,,,0.0000,1.6100,-1.0400,6.3300,1025.1000,76.4000,2.9000,144.0000,1.3586
1993-03-26,,,0.0000,0.2300,-1.3300,4.4100,1024.9000,78.9050,2.8200,151.0000,1.3507
1993-03-27,,,0.0000,-1.2400,-5.2300,1.6400,1023.6000,73.9750,2.1000,149.0000,1.2567
1993-03-28,,,0.0000,-1.3100,-4.9400,2.4100,1020.5000,67.7050,2.7100,140.0000,1.1796
1993-03-29,,,0.0000,-1.3700,-5.5100,2.7000,1022.4000,73.1800,2.1700,163.0000,1.3683
1993-03-30,,,0.0000,-0.3300,-7.4900,7.3700,1023.2000,63.1800,1.8900,202.0000,1.7688
1993-03-31,,,0.0000,5.5900,-5.6400,14.9000,1021.2000,66.2900,1.9400,142.0000,1.5444
1993-04-01,,,0.0000,8.4600,-1.1900,18.1400,1012.6000,68.1350,2.5900,212.0000,2.5301
1993-04-02,,,1.3000,4.5100,0.9700,7.9900,1012.3000,93.5462,1.9800,60.0000,0.6324
1993-04-03,,,0.8000,4.1700,2.3200,7.6200,1012.6000,92.5400,1.5700,91.0000,0.9480
1993-04-04,,,1.9000,5.3800,0.7700,9.7200,1011.0000,78.7100,2.1400,103.0000,1.1183
1993-04-05,,,3.1000,6.1400,2.0400,10.0900,1014.7000,67.5300,3.0100,173.0000,1.9215
1993-04-06,,,3.9000,7.2800,4.8000,10.9200,1007.6000,73.6150,4.6400,156.0000,1.8017
1993-04-07,,,3.1000,5.3900,3.1900,7.6600,1010.5000,88.1450,4.6100,90.0000,0.9778
1993-04-08,,,0.0000,3.6400,1.6900,7.8400,1018.2000,74.3000,2.1300,129.0000,1.3154
1993-04-09,,,0.0000,5.7300,-3.0700,12.1200,1018.8000,69.8600,2.0600,220.0000,2.4065
1993-04-10,,,0.0000,7.9400,3.7100,12.4000,1012.0000,72.4850,1.8100,110.0000,1.2932
1993-04-11,,,6.0000,7.9900,3.2500,11.9200,1006.3000,82.5000,1.8600,103.0000,1.2160
1993-04-12,,,4.0000,5.6600,4.8500,8.0800,1004.2000,89.0000,1.1500,88.0000,0.9676
1993-04-13,,,0.0000,7.1200,1.2600,11.7000,1003.4000,79.5600,1.4800,150.0000,1.7275
1993-04-14,,,0.0000,6.7700,1.7700,14.0900,1011.0000,78.6250,1.3900,210.0000,2.3836
1993-04-15,,,0.0000,8.0200,1.2000,15.3900,1012.4000,67.9250,1.7900,182.0000,2.1444
1993-04-16,,,0.0000,8.2800,4.7700,13.5800,1019.6000,65.8100,1.7900,196.0000,2.3193
1993-04-17,,,4.1000,7.6100,0.2000,12.5300,1020.6000,81.8050,2.4100,153.0000,1.7737
1993-04-18,,,4.7000,9.8600,7.4100,12.4600,1018.3000,83.6950,4.3000,80.0000,0.9910
1993-04-19,,,0.0000,10.8600,9.2600,13.4900,1017.7000,78.4400,4.5600,97.0000,1.2350
1993-04-20,,,0.0000,12.4600,5.9400,19.3200,1018.3000,68.0800,1.8700,246.0000,3.2631
1993-04-21,,,0.0000,13.8000,5.2900,22.5300,1011.2000,62.4100,1.8500,260.0000,3.5728
1993-04-22,,,2.6000,14.6600,5.6300,23.0100,1011.1000,52.5200,1.3800,256.0000,3.5887
1993-04-23,,,0.0000,14.3800,7.7400,21.2700,1012.2000,65.1800,1.9700,259.0000,3.6060
1993-04-24,,,0.0000,15.6100,6.4900,23.2700,1005.2000,54.1850,2.4100,260.0000,3.7308
1993-04-25,,,0.0000,15.5200,6.4300,23.5500,1004.6000,51.3500,2.6500,195.0000,2.7932
1993-04-26,,,0.0000,16.0000,7.2700,23.6800,1009.9000,53.7250,2.2700,237.0000,3.4236
1993-04-27,,,0.0000,19.0100,9.5500,25.0400,1013.0000,47.4600,3.4900,280.0000,4.2935
1993-04-28,,,0.0000,18.9400,14.3500,23.1300,1009.6000,36.8250,5.3400,278.0000,4.2619
1993-04-29,,,0.0000,17.7300,9.1500,24.1200,1010.9000,44.7150,3.6500,279.0000,4.1759
1993-04-30,,,0.0000,17.3300,14.1100,22.9800,1009.9000,46.2750,3.7900,277.0000,4.1141
1993-05-01,,,0.0000,14.3900,7.2300,21.9100,1009.2000,64.8450,1.4200,250.0000,3.4855
1993-05-02,,,3.6000,12.2900,11.4900,17.7300,1010.3000,87.4900,1.8800,196.0000,2.5973
1993-05-03,,,10.5000,12.7400,9.5700,17.7800,1018.8000,82.4350,1.5700,136.0000,1.8162
1993-05-04,,,0.0000,11.7200,7.5900,14.9800,1025.4000,66.5950,2.9500,158.0000,2.0507
1993-05-05,,,0.0000,11.6800,8.2900,15.6500,1021.3000,56.4450,4.0100,129.0000,1.6755
1993-05-06,,,0.0000,11.8100,7.1600,15.1900,1017.7000,76.9700,3.0700,134.0000,1.7489
1993-05-07,,,0.0000,15.7400,6.4700,21.8300,1016.2000,55.2300,3.4900,242.0000,3.4683
1993-05-08,,,0.0000,17.3500,8.8300,23.2000,1016.2000,51.0800,3.5200,284.0000,4.2107
1993-05-09,,,0.0000,15.5400,8.8100,23.7300,1015.2000,65.4850,2.9100,269.0000,3.8398
1993-05-10,,,0.0000,16.9900,8.1500,24.3100,1015.5000,62.0050,1.9300,296.0000,4.3573
1993-05-11,,,0.0000,17.9700,9.6200,25.2200,1011.9000,50.6400,2.9600,301.0000,4.5252
1993-05-12,,,8.7000,14.9900,8.6300,22.0800,1006.8000,70.6350,1.7800,240.0000,3.3950
1993-05-13,,,0.0000,15.7800,9.6100,21.3000,999.0000,69.3950,1.5900,256.0000,3.6953
1993-05-14,,,0.0000,15.4400,9.1300,19.9900,1001.2000,69.1450,1.9700,233.0000,3.3359
1993-05-15,,,5.7000,13.8600,8.4500,19.9900,1008.6000,68.6600,2.1900,223.0000,3.0718
1993-05-16,,,0.0000,12.7400,6.3000,17.7000,1019.9000,63.5050,1.6000,265.0000,3.5373
1993-05-17,,,0.0000,15.8000,6.0300,23.1000,1016.5000,58.5150,2.2900,324.0000,4.6491
1993-05-18,,,0.0000,18.9400,8.1700,25.9800,1010.3000,55.5800,2.1200,314.0000,4.8127
1993-05-19,,,0.0000,18.8600,13.5800,24.6200,1011.8000,63.4800,1.8900,289.0000,4.4207
1993-05-20,,,4.5000,19.0900,11.3000,27.4100,1010.9000,56.6050,2.3800,290.0000,4.4566
1993-05-21,,,13.1000,10.2300,9.5400,15.5600,1018.5000,88.8700,3.9100,95.0000,1.1887
1993-05-22,,,0.0000,11.1500,8.2700,15.8800,1019.0000,73.1600,2.1800,209.0000,2.6799
1993-05-23,,,0.0000,13.3100,3.5600,20.9200,1019.5000,64.3400,0.9800,291.0000,3.9395
1993-05-24,,,0.0000,16.7000,6.7000,23.3300,1017.4000,60.4750,1.5100,291.0000,4.2551
1993-05-25,,,0.0000,19.6500,8.8100,27.2000,1012.9000,66.1500,1.1100,312.0000,4.8419
1993-05-26,,,0.0000,21.1100,12.1400,29.1200,1007.9000,62.7350,1.5500,288.0000,4.5945
1993-05-27,,,17.5000,17.7200,14.1000,23.5500,1005.0000,73.6500,3.2900,243.0000,3.6437
1993-05-28,,,1.3000,13.7700,12.1900,18.7800,1011.0000,81.2800,3.9200,219.0000,3.0075
1993-05-29,,,0.0000,14.8400,9.2300,20.0800,1016.3000,64.1300,2.0200,303.0000,4.2565
1993-05-30,,,2.1000,17.5200,8.0800,24.8400,1011.6000,62.2450,2.2100,289.0000,4.3064
1993-05-31,,,0.0000,14.2800,11.6800,19.1500,1017.4000,70.1900,3.3100,281.0000,3.8955
1993-06-01,,,0.0000,16.8800,7.1000,22.4500,1017.1000,62.5050,1.0700,283.0000,4.1542
1993-06-02,,,17.8000,15.2600,8.9500,23.4100,1012.1000,75.7050,2.5000,221.0000,3.1388
1993-06-03,,,0.7000,13.7400,11.1000,16.7100,1014.6000,80.9000,2.8200,95.0000,1.3019
1993-06-04,,,0.0000,16.6800,12.8600,20.4400,1016.5000,82.8600,1.7900,171.0000,2.5002
1993-06-05,,,0.0000,19.0900,11.5800,25.0500,1018.8000,73.6600,1.7200,302.0000,4.6292
1993-06-06,,,0.0000,20.5200,12.3200,27.4300,1017.4000,65.9750,0.6800,318.0000,5.0064
1993-06-07,,,2.8000,20.4500,13.1900,26.4900,1015.4000,70.9700,1.6400,248.0000,3.9019
1993-06-08,,,0.0000,19.8300,13.9700,26.6000,1016.1000,62.0950,1.1900,308.0000,4.7908
1993-06-09,,,0.0000,20.8100,11.1300,27.7400,1013.2000,55.4550,2.4000,323.0000,5.1178
1993-06-10,,,1.2000,21.2800,16.1500,28.9700,1010.0000,65.4750,1.4400,276.0000,4.4132
1993-06-11,,,11.0000,16.5400,12.2200,24.9300,1011.0000,77.9250,3.0200,241.0000,3.5202
1993-06-12,,,0.0000,11.3700,10.0400,15.1900,1013.1000,78.1800,3.5400,140.0000,1.8101
1993-06-13,,,0.0000,13.0900,6.4900,15.2200,1012.7000,67.4550,2.9800,146.0000,1.9713
1993-06-14,,,2.4000,13.6900,11.5100,17.1300,1016.8000,80.4450,2.6000,110.0000,1.5043
1993-06-15,,,2.2000,12.7600,11.5700,15.2500,1019.1000,91.5000,2.6000,131.0000,1.7501
1993-06-16,,,9.1000,14.9300,6.2000,20.5500,1021.1000,79.7600,1.9000,247.0000,3.4706
1993-06-17,,,1.0000,12.8100,10.7000,16.0100,1018.2000,79.7750,3.4500,167.0000,2.2346
1993-06-18,,,0.0000,15.8600,5.8800,21.2100,1020.4000,69.4600,1.7900,285.0000,4.0890
1993-06-19,,,1.5000,20.0100,9.4000,27.0300,1015.3000,64.5600,1.9800,328.0000,5.1200
1993-06-20,,,6.1000,17.0600,14.4400,20.8600,1016.2000,76.4450,1.8800,186.0000,2.7413
1993-06-21,,,13.3000,14.0800,8.8700,17.3300,1015.8000,84.5900,1.7900,211.0000,2.9133
1993-06-22,,,12.2000,16.3600,8.7300,20.1600,1012.9000,77.9700,1.3100,187.0000,2.7192
1993-06-23,,,8.0000,16.3200,14.0500,19.9800,1009.0000,82.1450,1.2800,160.0000,2.3279
1993-06-24,,,0.0000,11.3700,9.3700,16.0300,1019.6000,66.6400,3.3500,262.0000,3.3781
1993-06-25,,,1.4000,12.7300,3.8700,16.9900,1024.4000,60.5700,2.3600,255.0000,3.3968
1993-06-26,,,2.0000,12.8400,9.5700,15.7700,1021.0000,73.2200,2.1000,128.0000,1.7120
1993-06-27,,,2.3000,15.1800,11.5500,19.3100,1016.0000,81.3900,2.7600,158.0000,2.2368
1993-06-28,,,0.0000,11.8900,10.4600,15.1400,1018.5000,68.9050,2.8400,235.0000,3.0723
1993-06-29,,,0.0000,14.9900,4.5300,21.6100,1017.4000,62.3700,2.3700,331.0000,4.6637
1993-06-30,,,0.0000,17.0500,7.0200,23.8900,1014.8000,58.4600,1.0200,344.0000,5.0715
1993-07-01,,,0.0000,18.0000,7.7200,25.2600,1016.4000,54.8550,1.1700,344.0000,5.1669
1993-07-02,,,0.0000,19.1900,9.1200,26.6200,1015.8000,55.9150,0.9200,314.0000,4.8269
1993-07-03,,,0.0000,21.1000,12.7600,27.2600,1018.9000,68.0850,1.8100,282.0000,4.4831
1993-07-04,,,0.0000,21.5200,14.0500,27.8100,1022.2000,63.7450,1.2700,309.0000,4.9432
1993-07-05,,,5.7000,20.9100,14.4300,29.0400,1015.4000,66.7850,1.4800,258.0000,4.0923
1993-07-06,,,0.0000,12.1300,10.1900,18.3700,1022.6000,68.0250,2.9200,141.0000,1.8516
1993-07-07,,,0.0000,14.4400,6.7900,19.1300,1022.2000,63.0150,3.7400,238.0000,3.3056
1993-07-08,,,0.0000,15.4000,7.7400,21.4900,1019.2000,57.4700,1.4900,322.0000,4.5755
1993-07-09,,,0.0000,18.4500,7.3400,25.9900,1012.1000,59.7500,1.7600,327.0000,4.9622
1993-07-10,,,29.5000,14.6700,12.0900,20.7700,1007.9000,84.0400,2.1800,108.0000,1.5162
1993-07-11,,,15.7000,9.9500,9.0100,11.8900,1011.9000,90.2100,2.1800,85.0000,1.0585
1993-07-12,,,6.3000,10.6900,7.1700,14.3800,1017.7000,81.2000,2.7800,174.0000,2.2053
1993-07-13,,,0.0000,11.0100,7.9200,15.6700,1022.9000,70.5300,3.1200,194.0000,2.4743
1993-07-14,,,10.4000,12.6500,7.8600,14.8200,1016.6000,85.2850,1.9800,90.0000,1.2003
1993-07-15,,,2.8000,16.0600,12.5500,19.0400,1013.3000,85.1150,3.0900,118.0000,1.7047
1993-07-16,,,2.8000,19.0100,14.1800,23.6500,1014.3000,82.7500,2.6500,215.0000,3.2954
1993-07-17,,,11.4000,19.5300,15.4400,24.6800,1016.9000,78.9450,2.1900,242.0000,3.7425
1993-07-18,,,9.6000,18.3400,15.9200,22.7100,1016.0000,85.4300,1.2900,211.0000,3.1909
1993-07-19,,,1.6000,16.5800,12.6800,21.9700,1011.6000,83.9650,1.2800,181.0000,2.6454
1993-07-20,,,0.0000,15.0900,11.1800,19.3700,1010.0000,72.8100,2.2700,215.0000,3.0445
1993-07-21,,,0.0000,13.0700,11.3500,17.3600,1016.7000,77.8000,2.6700,175.0000,2.3580
1993-07-22,,,5.3000,12.7500,8.0200,17.2500,1021.9000,84.5200,2.0600,199.0000,2.6548
1993-07-23,,,0.0000,16.4700,9.8200,19.6300,1022.8000,65.4100,2.7600,200.0000,2.9048
1993-07-24,,,1.4000,18.1300,13.1300,24.0400,1016.5000,70.9250,2.5400,263.0000,3.9603
1993-07-25,,,3.0000,14.8500,12.6700,21.7700,1009.2000,79.8000,3.2300,172.0000,2.4233
1993-07-26,,,0.0000,13.7500,9.2900,18.8800,1018.4000,71.8550,2.8800,253.0000,3.4627
1993-07-27,,,7.3000,15.1900,8.3000,19.9100,1019.1000,71.3650,2.7500,160.0000,2.2630
1993-07-28,,,15.7000,15.6600,13.3200,18.1700,1018.7000,93.3790,2.7300,73.0000,1.0434
1993-07-29,,,0.0000,19.5400,14.3300,25.9000,1019.6000,80.3900,1.1700,234.0000,3.6164
1993-07-30,,,2.1000,23.5900,14.8300,30.3800,1013.6000,64.9000,1.8100,287.0000,4.7607
1993-07-31,,,1.6000,15.3000,13.0500,23.6300,1019.0000,74.7650,3.4400,169.0000,2.3963
1993-08-01,,,0.0000,16.0700,8.1300,22.4800,1023.2000,68.2750,1.1000,288.0000,4.1467
1993-08-02,,,0.0000,19.1100,9.7400,27.1000,1019.1000,67.8800,1.4000,306.0000,4.6918
1993-08-03,,,0.5000,19.4000,11.9100,26.6400,1018.6000,76.7000,1.1700,255.0000,3.9319
1993-08-04,,,7.0000,20.5200,14.1500,29.4100,1018.0000,74.0150,1.3100,247.0000,3.8879
1993-08-05,,,6.0000,18.5000,14.8700,23.3200,1017.0000,89.9900,1.6100,212.0000,3.2150
1993-08-06,,,0.0000,15.4500,12.4600,20.4300,1020.1000,64.0600,3.3100,262.0000,3.7258
1993-08-07,,,0.0000,15.3700,7.3000,22.4700,1021.3000,68.3250,0.7600,300.0000,4.2567
1993-08-08,,,2.3000,17.1200,8.1800,23.5600,1017.2000,68.1000,0.9800,228.0000,3.3633
1993-08-09,,,2.2000,16.1800,11.8000,21.6200,1015.4000,78.1150,1.9200,210.0000,3.0393
1993-08-10,,,14.6000,13.7400,12.7000,16.5600,1011.8000,89.3450,3.0500,133.0000,1.8246
1993-08-11,,,0.0000,14.5200,9.5600,20.9900,1016.6000,77.2350,1.8400,256.0000,3.5697
1993-08-12,,,0.0000,18.0400,9.3700,26.1400,1014.8000,71.6450,1.6800,280.0000,4.2112
1993-08-13,,,0.0000,17.4500,11.8800,23.5500,1020.6000,59.9750,1.5500,253.0000,3.7530
1993-08-14,,,0.0000,20.0800,10.6900,28.9200,1017.8000,67.4150,1.2300,280.0000,4.3729
1993-08-15,,,0.0000,20.9700,14.5400,28.2000,1016.9000,69.3350,1.3200,246.0000,3.9043
1993-08-16,,,0.0000,21.0800,14.1100,28.9800,1019.3000,72.0350,0.9900,259.0000,4.1155
1993-08-17,,,0.0000,19.1300,15.4000,24.4700,1023.3000,69.8500,2.2500,200.0000,3.0636
1993-08-18,,,0.0000,16.3800,12.6100,22.6100,1024.3000,64.9950,1.5700,214.0000,3.1005
1993-08-19,,,0.0000,17.5500,10.7500,24.6500,1022.3000,74.4350,1.0700,240.0000,3.5653
1993-08-20,,,0.0000,18.6300,11.2300,25.2800,1021.7000,62.0250,2.1700,233.0000,3.5369
1993-08-21,,,0.0000,18.3200,10.9300,27.4900,1018.2000,68.8350,1.9600,253.0000,3.8218
1993-08-22,,,13.1000,23.2900,12.7500,30.3800,1008.8000,54.0400,2.8300,233.0000,3.8519
1993-08-23,,,1.2000,13.3900,11.7300,23.0200,1011.5000,86.1400,2.3500,99.0000,1.3471
1993-08-24,,,0.0000,12.0500,10.5600,14.1600,1016.9000,79.0200,1.3200,108.0000,1.4187
1993-08-25,,,0.0000,12.7800,10.2000,16.8400,1016.5000,79.3650,1.0400,128.0000,1.7126
1993-08-26,,,0.0000,12.2400,7.4600,18.8400,1017.2000,68.4950,1.0600,220.0000,2.9034
1993-08-27,,,5.4000,12.3600,5.0600,18.0000,1013.5000,76.0000,1.4600,126.0000,1.6704
1993-08-28,,,0.0000,10.7000,9.1600,15.4200,1018.4000,76.4700,2.1700,111.0000,1.4067
1993-08-29,,,0.0000,9.6000,3.2800,17.1700,1026.6000,73.3250,0.8100,218.0000,2.6710
1993-08-30,,,10.5000,12.3300,3.3000,19.1100,1022.0000,72.4700,2.5200,196.0000,2.5875
1993-08-31,,,1.5000,11.2600,9.2900,14.1300,1021.8000,80.4500,3.7400,136.0000,1.7468
1993-09-01,,,0.0000,10.1600,8.0300,15.2300,1025.4000,82.7000,1.9300,136.0000,1.6933
1993-09-02,,,2.0000,11.2600,3.5600,17.4600,1021.6000,77.7850,1.2500,159.0000,2.0424
1993-09-03,,,11.7000,11.3200,10.2500,13.1600,1011.9000,93.8125,2.4600,73.0000,0.9431
1993-09-04,,,3.1000,8.8900,8.0100,12.5900,1011.0000,91.2500,2.7300,107.0000,1.2939
1993-09-05,,,2.6000,7.7800,5.7600,12.3100,1016.7000,85.7650,3.1600,146.0000,1.7044
1993-09-06,,,0.0000,8.4800,1.5500,16.7900,1019.3000,76.5000,1.0400,221.0000,2.6309
1993-09-07,,,0.0000,12.6300,2.7600,20.4000,1013.4000,80.6350,1.3300,206.0000,2.7495
1993-09-08,,,0.6000,14.6600,11.8300,19.9700,1008.6000,89.2100,2.1500,103.0000,1.4452
1993-09-09,,,3.5000,15.6800,10.1100,22.9800,1009.0000,83.5100,1.9500,148.0000,2.1239
1993-09-10,,,10.9000,13.0700,12.2800,16.9200,1010.3000,91.1800,2.0900,121.0000,1.6346
1993-09-11,,,8.2000,13.0400,8.6600,19.1300,1010.6000,82.8900,1.6500,154.0000,2.0786
1993-09-12,,,1.6000,11.7200,10.5100,16.0700,1007.1000,84.4300,3.1400,127.0000,1.6611
1993-09-13,,,1.1000,12.9300,8.3500,20.3300,999.9000,81.7650,3.6000,112.0000,1.5142
1993-09-14,,,0.0000,13.1600,9.3800,18.9000,1001.6000,73.9750,2.9700,156.0000,2.1194
1993-09-15,,,4.2000,12.7700,8.7100,18.6000,1004.7000,76.9800,3.0400,151.0000,2.0296
1993-09-16,,,0.0000,11.4100,8.4400,17.2900,1009.3000,75.4150,3.9500,172.0000,2.2297
1993-09-17,,,0.0000,9.9200,3.8600,16.9800,1016.1000,78.4200,2.0000,142.0000,1.7636
1993-09-18,,,0.0000,10.5000,3.6800,18.7100,1020.7000,77.8600,1.1400,178.0000,2.2415
1993-09-19,,,0.0000,12.0600,6.5300,18.7700,1023.6000,78.0200,2.1600,191.0000,2.5026
1993-09-20,,,0.0000,13.6100,6.4700,21.0000,1024.0000,84.7550,2.1300,163.0000,2.2186
1993-09-21,,,0.0000,17.6600,10.4000,24.5500,1019.9000,83.6600,1.5000,162.0000,2.4139
1993-09-22,,,0.0000,19.8000,12.2500,26.9500,1013.5000,74.1650,2.3300,161.0000,2.5050
1993-09-23,,,0.0000,16.6500,11.7300,22.4600,1011.4000,80.5550,1.1800,105.0000,1.5370
1993-09-24,,,0.0000,16.9200,12.0100,22.3200,1005.8000,82.6100,1.8500,99.0000,1.4602
1993-09-25,,,2.9000,14.4300,13.1000,17.7800,1003.6000,84.1700,2.6100,77.0000,1.0768
1993-09-26,,,0.0000,9.4600,7.9100,13.1200,1012.3000,82.3250,3.6500,69.0000,0.8475
1993-09-27,,,0.0000,8.6000,3.8200,15.5400,1016.6000,79.7600,1.6100,152.0000,1.8181
1993-09-28,,,2.9000,10.5700,4.2600,16.4000,1015.1000,78.2850,2.2500,103.0000,1.3027
1993-09-29,,,0.0000,8.9200,8.2000,11.0200,1015.9000,90.0550,1.4700,73.0000,0.8816
1993-09-30,,,0.0000,8.9100,7.5500,12.1700,1015.1000,83.7150,2.3400,100.0000,1.2077
1993-10-01,,,0.0000,9.4100,3.5900,16.1300,1003.9000,87.4600,2.4800,115.0000,1.4159
1993-10-02,,,9.2000,10.2300,6.8700,12.0300,993.9000,92.7150,2.1300,42.0000,0.5313
1993-10-03,,,1.5000,8.1900,6.9500,12.8600,1001.2000,90.4400,3.6100,77.0000,0.9166
1993-10-04,,,0.0000,9.9300,4.1200,14.9500,1011.3000,82.7350,2.3000,112.0000,1.3944
1993-10-05,,,0.0000,12.1200,7.3700,20.0700,1008.9000,81.1900,2.1700,138.0000,1.8220
1993-10-06,,,5.0000,12.4800,9.3100,17.8800,1004.6000,80.8050,2.2400,80.0000,1.0677
1993-10-07,,,0.0000,11.4000,8.4600,18.6900,1010.5000,81.1100,1.5700,148.0000,1.9171
1993-10-08,,,3.1000,11.8900,6.8900,14.5000,1007.0000,88.7650,2.6600,41.0000,0.5386
1993-10-09,,,0.0000,8.2800,5.3200,14.1600,1013.0000,84.4150,2.7200,100.0000,1.1870
1993-10-10,,,1.8000,10.4200,3.2200,14.7300,1013.6000,86.6800,1.8200,92.0000,1.1596
1993-10-11,,,2.4000,11.7100,8.5500,13.9100,1008.7000,94.4143,1.7000,68.0000,0.8886
1993-10-12,,,3.7000,11.6900,7.1400,18.6400,1002.8000,84.3700,4.2600,78.0000,1.0213
1993-10-13,,,0.0000,12.2900,8.9800,18.5300,1006.3000,84.0250,2.6000,129.0000,1.7123
1993-10-14,,,2.0000,11.0300,9.0800,14.5500,1001.7000,86.3500,3.3300,59.0000,0.7598
1993-10-15,,,7.9000,10.5300,8.5900,15.1800,1010.8000,83.3550,2.7100,71.0000,0.8987
1993-10-16,,,0.0000,6.4700,1.6400,10.8900,1020.0000,84.9150,1.8800,99.0000,1.1083
1993-10-17,,,3.9000,5.2100,4.4400,6.7100,1022.7000,83.7500,3.3300,29.0000,0.3112
1993-10-18,,,0.0000,4.8800,3.5900,7.8000,1033.7001,72.6350,4.1600,47.0000,0.4961
1993-10-19,,,0.0000,3.7300,-1.1500,4.9500,1033.0000,89.0200,1.5800,54.0000,0.5480
1993-10-20,,,0.0000,4.5000,4.2600,5.2100,1025.8000,93.5150,1.1500,29.0000,0.3034
1993-10-21,,,6.6000,3.7800,3.2800,6.4800,1016.4000,92.3684,1.4300,30.0000,0.3077
1993-10-22,,,8.1000,4.1000,2.8600,4.1600,1016.2000,90.2050,3.8800,28.0000,0.2904
1993-10-23,,,13.2000,6.3700,4.5700,6.9700,1013.9000,92.7150,3.7900,27.0000,0.3022
1993-10-24,,,1.3000,4.2300,3.9700,6.7800,1017.8000,93.0300,2.9000,26.0000,0.2707
1993-10-25,,,0.0000,4.5800,2.8000,5.6100,1027.2001,89.3850,2.0800,33.0000,0.3459
1993-10-26,,,0.0000,4.2000,2.0600,5.2600,1029.8000,80.9600,1.7000,36.0000,0.3720
