,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
1998-09-18,,,0.0000,1.2500,0.6900,2.8400,1018.2000,88.4850,1.4200,55.0000,0.5139
1998-09-19,,,0.0000,0.8100,-3.8500,4.5700,1025.6000,79.6200,1.1100,26.0000,0.2378
1998-09-20,,,4.8000,5.5800,0.0300,9.5800,1020.3000,84.4550,1.7600,27.0000,0.2937
1998-09-21,,,2.2000,8.7600,6.6500,11.8200,1011.2000,76.5450,4.4100,52.0000,0.6264
1998-09-22,,,2.5000,4.4500,3.0900,9.0100,1018.3000,74.7950,4.9000,67.0000,0.7025
1998-09-23,,,5.9000,3.8400,2.1800,6.4300,1015.3000,77.4050,3.7700,76.0000,0.7816
1998-09-24,,,0.0000,2.9700,0.4300,4.6300,1017.8000,80.3500,4.8100,39.0000,0.3884
1998-09-25,,,0.0000,3.1200,1.9100,5.0800,1023.8000,87.2600,1.3300,35.0000,0.3493
1998-09-26,,,0.0000,1.5600,0.6000,2.4400,1021.2000,85.8650,0.9500,42.0000,0.3964
1998-09-27,,,4.1000,-1.5600,-4.6400,2.0500,1018.9000,88.1150,2.3300,42.0000,0.3505
1998-09-28,,,0.0000,0.0600,-1.2100,1.6500,1025.3000,77.1850,3.4900,28.0000,0.2487
1998-09-29,,,0.0000,-3.1900,-7.6300,0.6100,1026.8000,85.8650,1.3000,60.0000,0.4645
1998-09-30,,,0.0000,-1.8800,-5.3300,2.8700,1029.8000,85.1300,1.0300,63.0000,0.5153
1998-10-01,,,0.0000,-2.6600,-6.7600,1.2000,1026.4000,74.4100,1.1200,50.0000,0.3963
1998-10-02,,,0.0000,5.1900,-1.9000,8.2800,1019.4000,84.3350,2.6900,34.0000,0.3653
1998-10-03,,,3.4000,4.4100,1.6700,8.0900,1012.5000,76.2000,2.9500,34.0000,0.3571
1998-10-04,,,0.0000,0.6300,-1.1000,2.7800,1023.2000,84.4450,1.9400,47.0000,0.4275
1998-10-05,,,0.0000,0.9600,-0.8600,2.7800,1026.5000,84.9750,1.8800,45.0000,0.4138
1998-10-06,,,0.0000,2.1800,-0.9300,4.6100,1027.2001,87.3000,2.0600,32.0000,0.3080
1998-10-07,,,0.0000,5.5200,3.0900,7.3500,1024.3000,85.1400,3.0000,37.0000,0.4009
1998-10-08,,,2.4000,4.4300,2.8800,5.5800,1012.6000,81.8850,2.1500,20.0000,0.2102
1998-10-09,,,3.1000,2.1600,1.3200,4.4700,997.5000,86.5450,1.7200,40.0000,0.3913
1998-10-10,,,6.7000,0.8000,0.0400,1.9100,992.0000,91.7050,2.0300,18.0000,0.1678
1998-10-11,,,0.0000,0.9400,0.0100,2.3300,994.1000,83.1450,2.7000,39.0000,0.3652
1998-10-12,,,0.0000,-0.8000,-2.2700,0.7000,998.5000,85.0900,1.7900,23.0000,0.2006
1998-10-13,,,0.0000,-1.4200,-3.6500,0.4000,1000.6000,86.1000,1.1500,20.0000,0.1698
1998-10-14,,,2.1000,-3.5300,-8.1200,-1.0300,993.0000,85.5900,1.1200,32.0000,0.2494
1998-10-15,,,12.4000,0.1900,-2.0900,0.6500,984.2000,91.8889,1.9700,22.0000,0.2013
1998-10-16,,,2.5000,1.4300,-0.0200,1.8800,986.1000,92.6539,0.7800,11.0000,0.1054
1998-10-17,,,0.0000,-0.8600,-2.8400,1.0900,996.5000,86.9800,1.0900,18.0000,0.1568
1998-10-18,,,0.0000,-5.3100,-9.8900,-0.6400,997.1000,80.1650,1.7300,9.0000,0.0645
1998-10-19,,,0.0000,-9.6200,-12.4300,-6.6300,999.6000,81.6500,0.9100,14.0000,0.0808
1998-10-20,,,0.0000,-8.3200,-12.5300,-6.1400,1001.3000,83.6700,0.9400,10.0000,0.0617
1998-10-21,,,0.0000,-3.8500,-10.0900,-1.0200,1003.4000,84.8900,0.6500,14.0000,0.1068
1998-10-22,,,1.0000,-5.7800,-9.7300,-2.3000,1001.1000,81.7000,0.9400,21.0000,0.1468
1998-10-23,,,6.3000,0.0400,-3.8700,2.2300,988.2000,90.5790,0.9900,13.0000,0.1180
1998-10-24,,,0.0000,2.0000,0.0100,3.9200,981.8000,82.4050,3.6100,25.0000,0.2453
1998-10-25,,,0.8000,0.9100,-1.8700,3.9500,997.9000,80.7150,2.3300,10.0000,0.0933
1998-10-26,,,1.9000,1.7500,-0.6400,2.9100,994.7000,88.7000,4.0500,7.0000,0.0675
1998-10-27,,,0.0000,2.0800,1.6300,3.9600,996.8000,83.6300,4.5400,8.0000,0.0781
1998-10-28,,,0.0000,0.3600,-0.7300,1.8900,985.3000,84.2800,3.0100,16.0000,0.1473
1998-10-29,,,2.0000,0.1100,-1.3800,0.8800,984.6000,84.7100,2.6100,7.0000,0.0638
1998-10-30,,,0.0000,-1.5900,-3.5800,0.9800,994.5000,86.3474,5.6800,14.0000,0.1185
1998-10-31,,,1.0000,-3.5900,-4.1200,-2.3500,1005.3000,77.8300,4.0800,10.0000,0.0771
1998-11-01,,,0.0000,-6.0400,-7.4600,-3.7700,1013.3000,75.8450,3.6400,11.0000,0.0753
1998-11-02,,,0.0000,-8.1900,-10.2800,-6.4700,1012.8000,78.7900,1.2800,6.0000,0.0369
1998-11-03,,,0.0000,-12.7000,-15.9100,-9.4100,1002.5000,76.6100,0.8700,5.0000,0.0243
1998-11-04,,,0.0000,-16.7400,-19.2800,-14.1300,1000.6000,80.4700,0.7200,2.0000,0.0076
1998-11-05,,,0.0000,-13.9300,-19.6900,-10.6300,1000.9000,84.1500,1.1400,2.0000,0.0091
1998-11-06,,,0.0000,-13.0000,-15.4200,-9.5500,1008.8000,86.7000,0.6000,2.0000,0.0095
1998-11-07,,,0.0000,-5.7200,-16.1900,-1.5500,1019.6000,85.7300,0.7000,4.0000,0.0277
1998-11-08,,,0.0000,-7.5900,-9.9900,-3.1700,1029.9000,88.2737,0.7600,4.0000,0.0251
1998-11-09,,,0.0000,-13.0800,-17.5800,-8.8000,1026.8000,83.1000,1.2000,6.0000,0.0280
1998-11-10,,,0.0000,-14.6100,-17.8200,-10.2900,1012.3000,83.7850,1.7200,6.0000,0.0258
1998-11-11,,,0.0000,-12.4900,-16.6400,-8.9300,1013.2000,82.5900,0.7700,4.0000,0.0195
1998-11-12,,,0.0000,-12.6100,-16.9900,-11.4000,1015.3000,79.3500,1.5700,3.5000,0.0169
1998-11-13,,,0.0000,-15.7200,-18.2200,-11.8600,1017.9000,75.1000,1.5700,3.0000,0.0120
1998-11-14,,,0.0000,-16.9600,-19.2100,-13.0300,1016.0000,80.6550,0.6900,3.0000,0.0111
1998-11-15,,,0.0000,-19.8500,-21.0400,-18.3100,1020.8000,82.5350,0.8100,3.0000,0.0092
1998-11-16,,,0.0000,-16.4800,-21.1300,-13.8800,1028.3000,84.2750,0.6700,3.0000,0.0114
1998-11-17,,,0.0000,-16.2700,-19.7300,-12.6400,1024.6000,83.4550,0.7800,2.0000,0.0077
1998-11-18,,,0.0000,-13.5700,-19.6500,-11.3600,1025.0000,86.0100,0.7300,1.0000,0.0045
1998-11-19,,,0.0000,-8.7400,-11.7200,-6.2200,1026.4000,86.1800,1.2700,0.9000,0.0053
1998-11-20,,,4.2000,-2.6100,-6.7300,-0.8800,1018.6000,87.6700,2.6200,0.8000,0.0064
1998-11-21,,,2.5000,-0.6900,-2.9200,1.0100,1005.2000,85.5700,1.6000,0.7000,0.0061
1998-11-22,,,1.0000,0.3200,-1.9600,4.3700,1001.5000,85.4800,1.4500,0.6000,0.0055
1998-11-23,,,0.0000,2.1600,-1.5800,4.0900,1009.4000,83.6950,2.9100,0.5000,0.0049
1998-11-24,,,0.0000,-2.5700,-7.0500,3.9500,1014.5000,83.9600,1.5400,0.4000,0.0032
1998-11-25,,,0.0000,-7.9200,-12.7600,-3.3300,1015.8000,86.5350,1.0800,0.3000,0.0019
1998-11-26,,,0.0000,-9.7800,-12.9500,-6.2800,1012.9000,86.5050,1.3700,0.2000,0.0011
1998-11-27,,,0.0000,-9.6800,-13.8700,-6.9700,1014.8000,86.7000,0.9200,0.1000,0.0006
1998-11-28,,,0.0000,-10.7600,-12.6300,-5.9000,1018.7000,85.5579,0.4100,0.0000,0.0000
1998-11-29,,,0.0000,-8.9300,-13.5600,-6.8100,1019.1000,81.3050,1.0300,0.0192,0.0001
1998-11-30,,,0.0000,-0.6700,-7.1100,3.3900,1016.0000,82.5550,2.0000,0.0385,0.0003
1998-12-01,,,6.9000,4.5000,2.2400,6.2800,1001.2000,86.8250,4.9100,0.0577,0.0006
1998-12-02,,,1.9000,1.3500,0.2100,4.8800,1005.4000,90.5700,2.2100,0.0769,0.0007
1998-12-03,,,0.0000,-3.3400,-5.5200,0.7100,999.5000,83.3900,2.1000,0.0962,0.0008
1998-12-04,,,0.0000,-8.3400,-11.1200,-5.1100,1003.1000,83.0950,1.7000,0.1154,0.0007
1998-12-05,,,0.0000,-12.3300,-14.2500,-8.6900,1014.0000,83.5700,0.7900,0.1346,0.0007
1998-12-06,,,0.0000,-18.6400,-21.1400,-12.5900,1022.2000,83.2000,0.9700,0.1538,0.0005
1998-12-07,,,0.0000,-15.4900,-22.9100,-11.0200,1017.5000,76.2100,3.3600,0.1731,0.0007
1998-12-08,,,0.0000,-8.0000,-11.4100,-6.4500,1015.7000,85.7250,1.1200,0.1923,0.0012
1998-12-09,,,0.0000,-7.2100,-9.8600,-0.6500,1012.1000,73.5400,1.0800,0.2115,0.0014
1998-12-10,,,0.0000,0.8200,-9.0000,6.3800,1010.1000,65.9500,3.0300,0.2308,0.0021
1998-12-11,,,0.0000,-5.8200,-8.4000,6.5800,1012.8000,77.6900,0.6200,0.2500,0.0017
1998-12-12,,,0.8000,-7.5600,-9.3400,-5.5900,1007.4000,86.6400,1.0200,0.2692,0.0017
1998-12-13,,,0.0000,-9.6800,-12.6500,-6.6800,1000.2000,84.3500,1.1900,0.2885,0.0017
1998-12-14,,,0.0000,-4.9300,-12.8300,-0.5000,998.6000,78.8050,2.8100,0.3077,0.0022
1998-12-15,,,0.0000,-3.5300,-6.5800,-0.7600,980.5000,84.4300,1.1800,0.3269,0.0026
1998-12-16,,,0.0000,-4.4600,-11.2400,1.5300,982.0000,84.8600,2.1100,0.3462,0.0026
1998-12-17,,,6.3000,-1.8900,-3.7200,1.0000,981.3000,80.0300,2.2200,0.3654,0.0031
1998-12-18,,,0.0000,0.4000,-3.3500,4.0200,972.4000,78.8650,3.4800,0.3846,0.0036
1998-12-19,,,0.6000,-5.4200,-9.0800,-0.4200,987.3000,82.5450,1.1200,0.4038,0.0029
1998-12-20,,,0.7000,-15.5900,-21.9600,-8.0000,997.1000,79.4400,0.6500,0.4231,0.0017
1998-12-21,,,0.0000,-12.0500,-16.9500,-9.5600,1006.5000,82.8450,1.5500,0.4423,0.0022
1998-12-22,,,0.0000,-9.0700,-12.5800,-5.7300,1010.1000,82.6550,1.7100,0.4615,0.0027
1998-12-23,,,0.0000,-16.6600,-20.7100,-10.1300,1017.1000,76.8000,0.9300,0.4808,0.0018
1998-12-24,,,0.0000,-20.5200,-23.2100,-14.5300,1005.2000,77.9300,0.6300,0.5000,0.0015
1998-12-25,,,0.0000,-18.2600,-22.5500,-16.0100,995.9000,78.7650,1.1400,0.5192,0.0018
1998-12-26,,,0.0000,-16.8800,-19.0800,-15.4000,991.0000,74.8650,0.5800,0.5385,0.0021
1998-12-27,,,0.0000,-17.8300,-20.9100,-14.8500,989.5000,82.1750,0.4100,0.5577,0.0020
1998-12-28,,,0.0000,-13.2800,-17.2400,-11.1400,988.4000,80.7350,0.7900,0.5769,0.0027
1998-12-29,,,0.0000,-7.9400,-16.6800,-1.9900,995.5000,82.3900,1.5400,0.5962,0.0038
1998-12-30,,,0.0000,-6.0300,-8.6700,-2.8900,1014.9000,76.2100,1.8100,0.6154,0.0042
1998-12-31,,,4.3000,-8.6500,-10.6800,-6.7800,1010.3000,82.7842,0.7400,0.6346,0.0038
1999-01-01,,,0.0000,-7.0400,-15.3700,-0.9600,1009.9000,84.6100,1.7600,0.6538,0.0043
1999-01-02,,,0.0000,-6.2200,-10.4700,-1.2000,1005.0000,84.9200,1.2000,0.6731,0.0046
1999-01-03,,,0.0000,-10.8400,-14.0100,-7.3200,998.5000,88.5895,1.0000,0.6923,0.0037
1999-01-04,,,0.0000,-8.0100,-10.2300,-5.1200,995.5000,90.1944,0.9500,0.7115,0.0045
1999-01-05,,,0.0000,-8.3400,-12.6300,-7.0700,995.7000,92.0556,0.5900,0.7308,0.0045
1999-01-06,,,0.0000,-6.8500,-7.9700,-4.8100,1000.1000,89.4611,0.4000,0.7500,0.0050
1999-01-07,,,0.0000,-4.9900,-8.7500,-2.0700,994.7000,90.4500,1.8100,0.7692,0.0056
1999-01-08,,,0.0000,-4.7600,-8.8600,-0.6700,998.6000,88.6889,2.0200,0.7885,0.0058
1999-01-09,,,0.0000,-6.9700,-10.0900,-4.0600,1005.4000,84.5450,1.5800,0.8077,0.0053
1999-01-10,,,0.0000,-18.0000,-23.4800,-6.4000,1015.5000,84.9450,0.5300,0.8269,0.0029
1999-01-11,,,0.0000,-20.8300,-23.5500,-18.4000,1017.4000,84.4550,0.4700,0.8462,0.0024
1999-01-12,,,0.0000,-20.4800,-22.4500,-17.7600,1017.3000,86.7850,0.4100,0.8654,0.0025
1999-01-13,,,0.0000,-21.6500,-23.6500,-18.4000,1012.6000,85.4600,1.2400,0.8846,0.0024
1999-01-14,,,0.0000,-24.4000,-27.4500,-22.1800,999.5000,80.1550,0.7300,0.9038,0.0020
1999-01-15,,,0.0000,-26.6100,-29.4100,-22.5800,994.7000,82.7900,1.2700,0.9231,0.0018
1999-01-16,,,2.7000,-9.5100,-27.0500,-2.4600,985.2000,83.1250,3.3000,0.9423,0.0055
1999-01-17,,,0.0000,-1.3400,-4.8800,1.0400,984.2000,91.1813,1.3300,0.9615,0.0083
1999-01-18,,,0.7000,-10.8400,-15.5500,1.3000,993.2000,82.6750,0.9600,0.9808,0.0053
1999-01-19,,,0.0000,-14.6900,-16.4400,-11.8600,996.1000,86.7550,0.8000,1.0000,0.0043
1999-01-20,,,0.0000,-12.1700,-16.4600,-11.0100,997.8000,86.5278,1.0700,2.0000,0.0101
1999-01-21,,,0.0000,-10.2200,-12.8500,-8.5400,1002.5000,83.5550,1.0500,2.0000,0.0112
1999-01-22,,,0.0000,-9.1300,-12.7600,-3.4800,1004.3000,84.5750,1.1200,2.0000,0.0118
1999-01-23,,,0.0000,-16.6400,-20.6600,-8.0800,1011.7000,80.2950,0.6900,2.0000,0.0076
1999-01-24,,,0.0000,-21.0800,-24.2300,-17.4900,1012.8000,76.2450,0.8900,3.0000,0.0085
1999-01-25,,,0.0000,-24.1200,-24.9400,-20.2800,1007.3000,72.2000,4.1100,3.0000,0.0069
1999-01-26,,,0.0000,-28.5000,-31.3400,-24.2700,1006.4000,73.2250,1.7200,3.0000,0.0049
1999-01-27,,,0.0000,-32.7300,-35.0200,-28.6700,1008.1000,78.8600,0.9400,5.0000,0.0058
1999-01-28,,,0.0000,-27.0500,-31.9700,-25.4500,1010.7000,82.9200,0.8600,5.0000,0.0092
1999-01-29,,,0.0000,-10.0900,-25.8600,-1.6300,1019.8000,89.6824,1.0200,7.0000,0.0388
1999-01-30,,,3.2000,-5.4900,-8.1800,-0.3000,1015.2000,86.9500,2.1700,7.0000,0.0491
1999-01-31,,,1.5000,-0.3800,-5.2200,2.1100,1009.5000,88.7118,2.6200,5.0000,0.0441
1999-02-01,,,3.0000,-5.8100,-9.2800,-0.9900,1019.2000,82.7200,1.8800,9.0000,0.0621
1999-02-02,,,2.0000,-12.5700,-14.1100,-8.7600,1014.9000,83.3700,1.3500,7.0000,0.0339
1999-02-03,,,0.0000,-10.1800,-18.2100,-1.3900,1000.6000,81.6200,1.8200,4.0000,0.0224
1999-02-04,,,1.9000,-11.3900,-13.6300,-2.6600,973.8000,81.4150,3.0000,10.0000,0.0535
1999-02-05,,,0.0000,-16.0500,-16.5400,-12.8900,982.4000,72.9950,2.9400,9.0000,0.0364
1999-02-06,,,0.0000,-20.8600,-25.1000,-15.2000,991.1000,75.5150,0.7000,13.0000,0.0381
1999-02-07,,,0.0000,-16.9500,-25.9200,-13.0200,988.0000,79.3350,0.6900,17.0000,0.0647
1999-02-08,,,0.0000,-24.7800,-27.5500,-14.4800,991.7000,77.6950,0.4600,11.0000,0.0243
1999-02-09,,,0.0000,-26.9400,-29.2800,-22.7300,999.6000,76.5200,0.7300,6.0000,0.0112
1999-02-10,,,0.0000,-30.9500,-34.4700,-26.4400,1004.5000,72.6950,0.8000,14.0000,0.0189
1999-02-11,,,0.0000,-27.6100,-33.7200,-24.8100,1004.5000,73.6050,0.7300,11.0000,0.0194
1999-02-12,,,0.0000,-2.5200,-25.4800,0.5600,1005.0000,84.8000,2.6800,9.0000,0.0727
1999-02-13,,,0.0000,2.3600,-4.5400,4.1800,1008.7000,77.0900,3.3600,16.0000,0.1567
1999-02-14,,,0.0000,2.5500,0.7200,4.4000,989.6000,77.0650,4.1200,15.0000,0.1495
1999-02-15,,,0.0000,-3.3700,-5.4800,0.7800,974.8000,76.8200,3.0500,13.0000,0.1033
1999-02-16,,,0.0000,-3.9900,-7.7400,-1.2100,963.7000,79.0700,2.7300,23.0000,0.1791
1999-02-17,,,0.0000,-5.4000,-6.8200,-1.8500,987.1000,78.0650,1.4300,18.0000,0.1294
1999-02-18,,,0.0000,-10.6500,-12.3100,-6.8000,997.5000,79.8500,1.1600,25.0000,0.1367
1999-02-19,,,0.0000,-13.7700,-20.6700,-9.0100,998.5000,74.1650,1.3600,24.0000,0.1099
1999-02-20,,,0.0000,-7.4600,-14.4300,-4.4200,994.5000,77.8700,2.2400,31.0000,0.2007
1999-02-21,,,0.0000,-12.3500,-16.1100,-5.0900,994.4000,75.5400,1.1300,30.0000,0.1496
1999-02-22,,,0.0000,-14.7000,-18.0700,-11.4100,994.9000,79.7300,1.0600,14.0000,0.0608
1999-02-23,,,0.0000,-12.4400,-17.2900,-9.1200,1000.9000,79.4600,1.3500,40.0000,0.1975
1999-02-24,,,0.0000,-16.8500,-21.2100,-7.0500,1009.8000,72.0600,0.8800,46.0000,0.1729
1999-02-25,,,0.0000,-18.8100,-25.5000,-11.9600,1006.6000,77.1900,0.7400,23.0000,0.0763
1999-02-26,,,0.0000,-8.9100,-15.5900,-5.2400,996.7000,72.1700,1.8400,30.0000,0.1801
1999-02-27,,,0.0000,-9.7500,-13.6900,-5.5000,1004.6000,76.7750,1.0100,30.0000,0.1713
1999-02-28,,,0.0000,-9.0700,-14.4100,-4.7300,1003.1000,77.5600,1.3300,34.0000,0.2015
1999-03-01,,,0.0000,-9.1900,-11.8300,-7.1000,1001.2000,76.2850,1.6600,40.0000,0.2359
1999-03-02,,,0.0000,-9.8800,-14.3100,-5.8500,1006.6000,78.4350,1.6800,36.0000,0.2039
1999-03-03,,,0.0000,-15.5300,-18.9100,-10.9500,1008.1000,78.2200,0.6700,35.0000,0.1431
1999-03-04,,,0.0000,-17.1000,-20.9100,-12.3800,1008.3000,77.5000,1.1000,31.0000,0.1148
1999-03-05,,,0.0000,-18.8900,-23.6900,-15.4700,1009.6000,81.7950,0.9500,40.0000,0.1317
1999-03-06,,,0.6000,-8.9100,-16.5400,-4.4900,1016.5000,83.3950,1.2700,31.0000,0.1834
1999-03-07,,,0.0000,-6.7300,-10.3400,-3.2600,1017.8000,83.0900,1.5600,33.0000,0.2179
1999-03-08,,,0.0000,-8.0200,-13.2800,-2.5000,1026.6000,75.5300,0.9500,46.0000,0.2829
1999-03-09,,,0.0000,-8.1100,-14.0200,-2.0900,1028.3000,69.1500,1.4600,43.0000,0.2630
1999-03-10,,,0.0000,-14.5000,-19.7200,-8.1800,1026.5000,62.0500,0.7000,75.0000,0.3216
1999-03-11,,,0.0000,-12.6600,-16.7300,-8.5500,1025.0000,74.6500,1.1600,49.0000,0.2345
1999-03-12,,,0.0000,-12.8900,-18.1300,-9.4500,1026.4000,71.3000,1.4000,43.0000,0.2028
1999-03-13,,,0.0000,-6.7400,-12.5800,-2.8100,1022.8000,71.1350,1.9300,59.0000,0.3880
1999-03-14,,,0.0000,-7.6700,-11.3400,-4.8500,1021.8000,72.1300,0.7600,68.0000,0.4272
1999-03-15,,,0.6000,-7.4100,-9.7300,-4.0100,1023.1000,82.5000,1.0500,34.0000,0.2162
1999-03-16,,,0.0000,-0.9200,-10.7100,3.6400,1010.7000,70.5900,4.1200,22.0000,0.1895
1999-03-17,,,0.0000,-1.1100,-3.0000,0.5000,1018.5000,71.4700,3.9900,50.0000,0.4253
1999-03-18,,,0.0000,-4.8500,-8.0100,-2.0500,1015.4000,68.4650,1.1500,61.0000,0.4413
1999-03-19,,,0.3000,-2.5800,-4.1200,-0.7800,1003.7000,82.8800,1.1500,35.0000,0.2824
1999-03-20,,,0.0000,-1.8200,-4.3800,1.7400,998.2000,84.1700,1.0500,43.0000,0.3596
1999-03-21,,,0.0000,-3.2900,-5.2400,-0.1900,997.3000,76.5900,0.8500,74.0000,0.5813
1999-03-22,,,0.0000,-7.1100,-10.1500,-2.6400,995.5000,76.3900,1.4200,58.0000,0.3817
1999-03-23,,,0.0000,-8.4600,-11.5100,-4.2700,993.3000,74.7900,1.1800,61.0000,0.3757
1999-03-24,,,0.0000,-4.3200,-11.3300,-0.8400,991.2000,84.9900,2.2200,76.0000,0.5725
1999-03-25,,,0.0000,-1.7500,-3.2900,-0.3000,994.2000,73.2550,4.4800,84.0000,0.7063
1999-03-26,,,0.0000,-3.5400,-6.5800,-0.2500,1004.3000,68.7450,2.0300,93.0000,0.7192
1999-03-27,,,2.3000,-8.3200,-16.7600,-3.5400,1003.2000,81.5800,0.5300,48.0000,0.2956
1999-03-28,,,0.0000,-3.2100,-6.2900,-0.2800,999.4000,82.7100,0.6900,80.0000,0.6298
1999-03-29,,,0.0000,-1.5900,-4.3000,1.6300,1005.7000,71.6750,1.9000,94.0000,0.7900
1999-03-30,,,0.0000,-1.6400,-5.4800,1.1500,1004.7000,78.7050,1.0500,66.0000,0.5539
1999-03-31,,,0.0000,0.8700,-3.3100,4.6900,1012.3000,64.4150,2.3500,79.0000,0.7299
1999-04-01,,,1.4000,1.1100,-1.5000,3.5900,1011.8000,67.7950,3.5200,81.0000,0.7555
1999-04-02,,,0.0000,0.2700,-0.4100,2.2100,1016.6000,75.8700,4.8700,126.0000,1.1344
1999-04-03,,,1.9000,-4.6500,-6.4300,1.6600,1017.8000,73.0200,4.4200,120.0000,0.8748
1999-04-04,,,0.0000,-4.1400,-6.7600,-2.3900,1016.9000,75.5700,4.2600,135.0000,1.0080
1999-04-05,,,0.0000,-1.4100,-4.3100,2.8100,1009.9000,82.7450,2.1900,150.0000,1.2668
1999-04-06,,,0.0000,-1.9400,-5.0500,0.5800,995.9000,81.9900,0.8400,108.0000,0.8999
1999-04-07,,,0.0000,-0.7900,-2.5300,3.4500,998.3000,78.3300,3.4200,107.0000,0.9336
1999-04-08,,,1.1000,-2.5700,-4.4100,-0.5700,1002.1000,76.6050,3.2000,107.0000,0.8646
1999-04-09,,,2.0000,-4.1700,-7.5100,0.0300,983.6000,85.2100,0.8400,104.0000,0.7928
1999-04-10,,,0.0000,-5.4500,-7.2900,0.1700,992.5000,69.2200,2.2400,169.0000,1.2073
1999-04-11,,,0.0000,-7.3900,-12.7300,-2.2800,999.6000,73.5700,2.4700,155.0000,1.0032
1999-04-12,,,0.0000,-7.4300,-12.2100,-1.9300,1003.2000,68.3900,1.2600,140.0000,0.9020
1999-04-13,,,0.0000,-7.5200,-14.9400,-0.2200,1007.6000,71.0100,1.2600,146.0000,0.9335
1999-04-14,,,0.0000,-4.7800,-9.6800,-1.5800,1008.8000,81.1750,1.5300,142.0000,1.0351
1999-04-15,,,3.5000,-1.0600,-3.7400,0.8800,1005.0000,83.1750,3.9100,103.0000,0.8852
1999-04-16,,,0.0000,1.8300,-1.2000,5.2600,997.9000,71.4650,6.4500,92.0000,0.8888
1999-04-17,,,0.0000,2.5900,-2.4000,6.4600,1011.0000,67.6150,4.4100,189.0000,1.8637
1999-04-18,,,5.2000,-0.5400,-3.4900,2.3800,1011.3000,87.4050,1.7900,84.0000,0.7345
1999-04-19,,,0.0000,3.5100,-0.6100,8.4200,1006.2000,85.5842,2.7700,89.0000,0.9093
1999-04-20,,,0.0000,2.0000,-0.2400,3.8800,1018.6000,81.8900,1.8000,132.0000,1.2683
1999-04-21,,,0.0000,2.8800,0.6500,6.7900,1013.1000,84.1100,2.3500,128.0000,1.2740
1999-04-22,,,0.0000,3.3900,-2.0300,7.3800,1013.6000,85.7050,2.2700,145.0000,1.4693
1999-04-23,,,0.0000,2.6500,1.3100,5.1800,1014.6000,85.6150,1.1600,150.0000,1.4794
1999-04-24,,,0.0000,1.3800,0.0900,4.0500,1024.6000,79.4800,1.7300,158.0000,1.4781
1999-04-25,,,0.0000,0.9800,-4.0900,5.3200,1029.7001,70.0100,1.0800,173.0000,1.5892
1999-04-26,,,0.0000,1.3200,-4.4700,5.9300,1030.8000,70.0600,1.0200,201.0000,1.8695
1999-04-27,,,0.0000,2.9700,-1.0400,6.9500,1019.2000,76.1150,1.7700,130.0000,1.2938
1999-04-28,,,0.8000,2.5700,0.7500,6.2200,1002.7000,83.6900,2.5600,119.0000,1.1780
1999-04-29,,,0.0000,-0.3000,-3.2300,3.9700,1002.6000,72.7400,3.8400,102.0000,0.9053
1999-04-30,,,0.0000,-3.7800,-5.6500,-1.2200,1002.2000,74.1950,3.0100,121.0000,0.9271
1999-05-01,,,0.0000,-5.9800,-7.3500,-3.8300,1011.1000,62.0450,2.9500,185.0000,1.2725
1999-05-02,,,0.0000,-6.1400,-11.5300,-1.7300,1018.6000,60.8000,1.3100,194.0000,1.3174
1999-05-03,,,0.0000,-4.4100,-9.1900,0.5700,1018.6000,58.6700,0.9100,237.0000,1.7459
1999-05-04,,,0.0000,-0.9400,-4.6900,3.9100,1026.8000,61.1200,1.7400,209.0000,1.7813
1999-05-05,,,0.0000,-0.0800,-3.0100,3.4700,1031.8000,72.5850,1.8400,158.0000,1.3904
1999-05-06,,,1.0000,2.2000,0.1100,4.0900,1024.9000,73.7300,2.9700,136.0000,1.3119
1999-05-07,,,0.0000,-1.4100,-2.8100,3.4400,1027.4000,61.6300,3.1500,165.0000,1.3786
1999-05-08,,,0.0000,-0.5200,-3.3100,3.3800,1027.5000,67.5600,2.1500,150.0000,1.3000
1999-05-09,,,0.0000,-1.4500,-4.7600,1.7500,1025.6000,61.4900,1.2600,156.0000,1.3027
1999-05-10,,,0.0000,-1.5100,-6.0900,2.4200,1024.4000,57.4600,1.2200,255.0000,2.1256
1999-05-11,,,0.0000,-0.9100,-5.0900,2.8800,1023.9000,59.6800,1.4000,237.0000,2.0260
1999-05-12,,,0.0000,-0.4600,-5.1300,4.4400,1020.1000,58.6150,1.2800,198.0000,1.7279
1999-05-13,,,0.0000,0.8700,-4.0500,5.7600,1017.8000,60.1850,1.4300,224.0000,2.0631
1999-05-14,,,0.0000,1.9300,-3.1800,6.9100,1016.3000,59.8000,1.0800,240.0000,2.3031
1999-05-15,,,0.0000,1.4700,-2.4600,6.2700,1014.4000,61.9700,1.5000,169.0000,1.5957
1999-05-16,,,0.0000,1.6300,-3.4900,6.5900,1018.5000,74.0850,1.5900,185.0000,1.7533
1999-05-17,,,2.8000,1.8500,0.4900,4.1400,1018.9000,81.8900,2.2900,159.0000,1.5190
1999-05-18,,,0.0000,3.3000,0.4300,8.7400,1013.6000,76.4750,2.1900,185.0000,1.8686
1999-05-19,,,0.0000,4.5400,0.8300,9.9400,1020.5000,69.5300,1.1100,211.0000,2.2167
