,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
1993-04-24,,,0.0000,17.0600,11.3000,23.2400,1004.3000,67.3150,3.7600,200.0000,2.9600
1993-04-25,,,0.0000,15.1600,9.1500,21.4600,1005.1000,81.5950,3.1400,204.0000,2.8985
1993-04-26,,,0.0000,14.6000,8.2800,22.6700,1011.2000,84.5150,2.9400,204.0000,2.8557
1993-04-27,,,0.0000,13.6200,7.2900,21.1600,1019.4000,81.7550,4.1200,257.0000,3.5053
1993-04-28,,,0.0000,18.2100,8.9400,25.9900,1016.1000,66.8900,4.5500,255.0000,3.8464
1993-04-29,,,0.0000,19.1300,12.3300,25.9600,1014.2000,65.2250,4.3200,252.0000,3.8715
1993-04-30,,,0.0000,19.2200,12.5200,26.9000,1011.5000,61.8700,3.5200,253.0000,3.8968
1993-05-01,,,0.0000,17.9100,11.6300,25.4100,1007.1000,61.5050,3.3900,245.0000,3.6849
1993-05-02,,,0.0000,10.7700,8.5700,13.0900,1010.6000,92.8333,4.3100,124.0000,1.5798
1993-05-03,,,0.0000,8.3400,1.7500,12.9000,1024.8000,75.7750,4.2400,204.0000,2.4123
1993-05-04,,,0.0000,7.0700,0.0800,13.5700,1032.1000,74.1500,2.4000,265.0000,3.0050
1993-05-05,,,0.0000,6.6400,0.0200,13.0700,1030.1000,73.2800,3.1800,264.0000,2.9565
1993-05-06,,,0.0000,8.5500,0.2300,14.0700,1026.9000,72.1500,4.3400,265.0000,3.1500
1993-05-07,,,0.0000,10.5300,7.1000,13.8000,1025.4000,84.3300,5.7900,127.0000,1.5973
1993-05-08,,,0.0000,12.1300,8.5700,16.9100,1023.9000,76.9100,6.2800,228.0000,2.9924
1993-05-09,,,0.0000,16.5700,8.5900,24.3600,1019.1000,75.3450,4.8200,240.0000,3.4977
1993-05-10,,,0.0000,18.6100,12.5500,26.0400,1018.1000,71.5450,4.3600,253.0000,3.8435
1993-05-11,,,0.0000,18.2000,11.0700,25.7300,1016.3000,70.2900,5.1100,274.0000,4.1319
1993-05-12,,,0.0000,17.4800,10.9200,25.8100,1007.3000,71.0850,3.8800,258.0000,3.8470
1993-05-13,,,0.0000,11.3200,8.9600,14.8900,999.1000,91.2471,3.9400,176.0000,2.2862
1993-05-14,,,0.0000,11.2000,8.6600,15.3400,1000.1000,89.5400,3.1200,96.0000,1.2426
1993-05-15,,,0.0000,10.4700,5.6800,14.2100,1007.0000,81.3350,4.2600,170.0000,2.1519
1993-05-16,,,0.0000,11.7600,4.3800,18.3900,1016.8000,66.3300,3.8600,268.0000,3.4946
1993-05-17,,,0.0000,17.6000,8.2900,24.8100,1013.1000,52.4700,4.9200,290.0000,4.3260
1993-05-18,,,9.0000,17.9600,13.5000,22.7700,1009.7000,75.4000,3.1900,202.0000,3.0385
1993-05-19,,,10.5000,16.3300,12.4000,21.7300,1012.5000,92.1143,2.2900,194.0000,2.8196
1993-05-20,,,17.9000,17.7100,11.7700,24.4600,1013.2000,86.2650,3.1800,212.0000,3.1694
1993-05-21,,,0.0000,13.6900,10.9300,16.4300,1015.8000,88.1750,4.2200,128.0000,1.7512
1993-05-22,,,0.0000,12.6800,6.0800,17.5100,1018.6000,81.9750,3.0500,187.0000,2.4938
1993-05-23,,,0.0000,12.3500,3.3300,19.1300,1020.8000,79.8800,2.2000,244.0000,3.2243
1993-05-24,,,0.0000,14.4200,8.0300,21.2400,1018.4000,89.9400,3.3800,232.0000,3.2254
1993-05-25,,,0.0000,14.5300,10.0200,20.8400,1015.9000,87.1150,3.8600,259.0000,3.6133
1993-05-26,,,7.7000,14.9700,10.0200,20.1700,1010.6000,86.6150,4.3500,212.0000,2.9933
1993-05-27,,,18.4000,11.4700,9.9600,12.9900,1001.2000,89.3794,4.4000,73.0000,0.9511
1993-05-28,,,10.1000,11.1200,7.8200,13.6800,1006.8000,92.1437,4.5300,82.0000,1.0561
1993-05-29,,,0.0000,14.2600,8.7700,18.8100,1012.0000,80.6100,4.4800,241.0000,3.3464
1993-05-30,,,4.6000,15.7100,11.1100,20.7700,1007.0000,80.0750,4.6400,180.0000,2.5867
1993-05-31,,,0.0000,13.7100,11.1500,16.5600,1010.2000,76.9700,7.2700,208.0000,2.8533
1993-06-01,,,0.0000,14.5800,10.6700,18.3300,1014.9000,83.5900,3.6500,199.0000,2.7805
1993-06-02,,,5.5000,16.2500,11.2800,22.3400,1010.3000,87.9400,3.1300,193.0000,2.8026
1993-06-03,,,0.0000,12.9400,9.1800,15.2700,1016.7000,90.0750,3.5800,119.0000,1.5983
1993-06-04,,,0.0000,15.5200,6.6500,22.1700,1020.8000,77.4850,2.3100,290.0000,4.1293
1993-06-05,,,0.0000,17.1600,10.1500,23.1600,1021.3000,78.7300,2.3600,230.0000,3.3908
1993-06-06,,,0.0000,15.6000,8.6400,22.3400,1019.7000,77.3200,2.0600,275.0000,3.9242
1993-06-07,,,0.0000,15.7200,7.2800,23.6400,1018.0000,78.0150,3.2300,261.0000,3.7365
1993-06-08,,,0.0000,15.9300,7.0700,22.1400,1018.4000,81.8100,2.1100,279.0000,4.0119
1993-06-09,,,0.0000,19.3800,10.3300,26.6500,1014.5000,74.0300,2.8900,314.0000,4.8462
1993-06-10,,,0.0000,22.7000,15.2100,29.6800,1008.0000,70.5200,2.6500,263.0000,4.3083
1993-06-11,,,0.0000,19.4400,13.0900,24.2200,1006.4000,75.8700,3.8000,236.0000,3.6559
1993-06-12,,,0.0000,14.1100,10.9200,17.2900,1007.6000,79.9250,3.5700,88.0000,1.2198
1993-06-13,,,0.0000,13.2600,8.8100,17.8200,1011.0000,84.4900,3.5600,162.0000,2.1979
1993-06-14,,,0.0000,12.1600,8.4800,14.8900,1015.1000,80.7600,2.7200,114.0000,1.5028
1993-06-15,,,0.0000,12.4800,5.7500,17.7100,1021.1000,74.5400,3.4600,282.0000,3.7382
1993-06-16,,,10.9000,12.9400,10.6000,14.9000,1015.3000,94.2000,3.9500,49.0000,0.6585
1993-06-17,,,5.9000,14.7900,10.1000,19.0900,1016.4000,83.2900,4.8100,236.0000,3.3114
1993-06-18,,,1.7000,14.8900,12.4100,17.8000,1014.3000,94.6167,4.8700,77.0000,1.0837
1993-06-19,,,0.0000,15.2100,11.8100,18.1800,1013.5000,88.6100,4.5700,127.0000,1.8008
1993-06-20,,,0.0000,14.3700,7.4500,19.1400,1017.0000,83.0550,4.1600,282.0000,3.9181
1993-06-21,,,0.0000,13.6800,7.0500,18.7900,1018.4000,83.8750,2.3800,231.0000,3.1564
1993-06-22,,,0.0000,12.9600,6.1100,17.8000,1015.9000,79.9000,2.0700,212.0000,2.8498
1993-06-23,,,5.7000,10.8600,5.0300,17.0100,1013.7000,90.2350,2.6500,152.0000,1.9385
1993-06-24,,,2.4000,11.1200,6.6700,15.6900,1020.8000,84.5450,4.9700,235.0000,3.0086
1993-06-25,,,0.0000,11.8000,7.6500,16.0400,1023.8000,77.0250,4.0100,180.0000,2.3427
1993-06-26,,,1.1000,13.0200,7.8400,16.3900,1019.2000,86.7950,3.2800,117.0000,1.5730
1993-06-27,,,0.0000,14.5500,9.8400,19.2600,1016.4000,82.3400,4.9800,230.0000,3.2096
1993-06-28,,,0.0000,13.5500,7.6400,18.7400,1021.1000,83.3400,3.1000,226.0000,3.0753
1993-06-29,,,0.0000,14.4900,6.5900,22.6400,1019.1000,84.8750,3.0500,296.0000,4.1207
1993-06-30,,,0.0000,15.8200,7.9900,23.1200,1017.5000,81.6200,3.2600,313.0000,4.4915
1993-07-01,,,0.0000,16.6700,9.3200,24.7400,1018.0000,84.3400,3.1000,316.0000,4.6168
1993-07-02,,,0.0000,15.9300,8.7900,22.6700,1017.8000,83.0550,2.7700,303.0000,4.3580
1993-07-03,,,0.0000,17.5600,8.5300,23.9600,1018.6000,84.3450,4.6600,191.0000,2.8416
1993-07-04,,,6.8000,18.8600,13.2500,25.2000,1021.8000,81.4350,3.9700,235.0000,3.5829
1993-07-05,,,1.1000,14.1700,9.9300,16.2200,1021.7000,86.1400,3.7500,109.0000,1.5047
1993-07-06,,,0.0000,13.2500,8.1400,17.8400,1024.9000,81.3250,4.7700,174.0000,2.3471
1993-07-07,,,0.0000,13.6300,9.5300,17.6900,1021.5000,81.2900,5.2000,176.0000,2.3991
1993-07-08,,,0.0000,15.9700,7.5400,21.8300,1016.6000,77.5050,4.5900,201.0000,2.8947
1993-07-09,,,2.0000,15.9800,11.9200,20.6700,1005.8000,82.2950,5.1200,197.0000,2.8488
1993-07-10,,,0.0000,13.5100,8.3000,18.2600,1005.5000,77.1850,4.2100,226.0000,3.0913
1993-07-11,,,5.8000,12.1700,6.0200,17.4900,1011.0000,84.5550,2.3800,219.0000,2.8926
1993-07-12,,,6.0000,11.2500,5.1000,17.3300,1015.3000,86.3700,3.2700,209.0000,2.6912
1993-07-13,,,2.8000,13.1700,7.3500,18.6000,1019.3000,75.8200,3.4700,196.0000,2.6446
1993-07-14,,,10.1000,13.6900,9.4000,16.6300,1008.7000,94.9500,2.3600,86.0000,1.1799
1993-07-15,,,9.4000,15.7200,13.4700,19.7200,1010.5000,88.7200,2.0800,134.0000,1.9236
1993-07-16,,,1.8000,16.9000,13.8400,20.7600,1010.5000,91.9750,3.4100,104.0000,1.5308
1993-07-17,,,0.0000,17.4800,13.3600,20.3600,1013.8000,87.9300,4.6900,161.0000,2.3953
1993-07-18,,,0.0000,16.2300,12.3400,20.2000,1014.0000,76.0850,3.3800,225.0000,3.2615
1993-07-19,,,2.9000,15.2800,12.7300,19.3200,1007.7000,88.6250,2.5300,115.0000,1.6367
1993-07-20,,,6.8000,13.9700,12.3000,18.0800,1006.1000,93.1143,4.2000,131.0000,1.8109
1993-07-21,,,8.2000,14.1600,11.8300,18.5500,1014.7000,88.6350,4.3500,150.0000,2.0758
1993-07-22,,,0.0000,14.3000,10.1500,18.7300,1020.3000,84.8550,3.4800,181.0000,2.5076
1993-07-23,,,1.8000,16.0900,9.8300,19.5100,1018.0000,91.0300,4.7900,104.0000,1.5009
1993-07-24,,,20.4000,18.7300,14.6700,21.5000,1011.1000,90.1750,4.8400,170.0000,2.5945
1993-07-25,,,6.4000,14.6600,12.0500,18.9900,1003.1000,86.3900,5.1500,191.0000,2.6856
1993-07-26,,,8.1000,13.5900,10.7600,18.4600,1009.7000,84.7000,6.0800,213.0000,2.9142
1993-07-27,,,14.1000,14.4800,10.7500,16.8800,1009.6000,86.4475,4.3100,69.0000,0.9638
1993-07-28,,,2.0000,16.7600,12.2700,20.0100,1013.3000,88.1950,4.7300,155.0000,2.2726
1993-07-29,,,3.7000,17.0200,10.9400,20.1400,1015.0000,94.5333,3.2100,87.0000,1.2817
1993-07-30,,,15.6000,16.7600,15.2000,18.3600,1012.4000,92.8917,2.3600,76.0000,1.1147
1993-07-31,,,6.6000,14.9100,10.7100,18.9100,1015.8000,91.2500,3.4900,153.0000,2.1531
1993-08-01,,,0.0000,15.5800,10.8400,19.5500,1021.5000,86.9650,2.5800,199.0000,2.8366
1993-08-02,,,0.0000,17.5000,12.3400,23.4800,1016.9000,81.1950,2.3100,227.0000,3.3750
1993-08-03,,,0.0000,16.0400,11.2200,20.6600,1015.8000,85.4650,3.8900,141.0000,2.0343
1993-08-04,,,0.0000,15.8600,11.0100,20.4100,1018.3000,85.5050,2.9600,144.0000,2.0676
1993-08-05,,,6.8000,16.3700,11.6300,21.7500,1013.0000,84.0100,4.4900,135.0000,1.9634
1993-08-06,,,2.6000,14.0600,8.7100,17.2400,1016.5000,90.5400,6.6700,139.0000,1.9178
1993-08-07,,,0.0000,15.5100,8.3900,20.5100,1019.1000,89.8000,2.8200,137.0000,1.9515
1993-08-08,,,5.6000,15.7600,9.6400,22.0400,1016.0000,90.0450,2.4100,160.0000,2.2943
1993-08-09,,,12.3000,14.8900,9.2400,18.4300,1009.5000,93.8000,4.3900,108.0000,1.5228
1993-08-10,,,2.4000,13.7800,8.9600,16.8100,1007.5000,85.5250,5.1600,168.0000,2.3108
1993-08-11,,,4.5000,13.6200,7.5800,17.2300,1009.3000,92.2500,4.9200,109.0000,1.4926
1993-08-12,,,9.7000,15.2600,10.6900,18.7000,1007.2000,92.0389,5.2400,96.0000,1.3660
1993-08-13,,,0.0000,13.6800,8.6500,18.6600,1020.6000,80.2600,3.6500,242.0000,3.3038
1993-08-14,,,0.0000,16.8300,8.7900,24.8000,1016.4000,81.1700,2.8100,216.0000,3.1682
1993-08-15,,,3.8000,16.7000,11.0300,21.6500,1014.5000,94.2000,2.3400,124.0000,1.8150
1993-08-16,,,0.0000,15.9200,10.4300,20.5900,1020.5000,92.1700,3.6000,115.0000,1.6520
1993-08-17,,,0.0000,13.2600,7.1800,18.8900,1029.7001,81.8200,2.3400,245.0000,3.2993
1993-08-18,,,0.0000,13.9500,6.3700,20.2500,1026.8000,78.9850,1.5400,223.0000,3.0566
1993-08-19,,,0.0000,14.7900,6.0300,21.6200,1024.5000,77.4400,1.2500,235.0000,3.2873
1993-08-20,,,1.5000,15.6600,12.1000,17.7800,1020.2000,93.1445,3.0000,59.0000,0.8429
1993-08-21,,,1.7000,15.8000,11.2100,19.5600,1017.6000,88.8800,3.1700,117.0000,1.6782
1993-08-22,,,17.0000,11.0500,6.0300,12.7900,1012.5000,94.9500,2.6300,46.0000,0.5899
1993-08-23,,,0.9000,11.3600,5.3500,17.4100,1013.7000,88.9100,3.2400,179.0000,2.3131
1993-08-24,,,2.3000,12.7900,8.5900,16.8600,1016.7000,84.3550,3.9700,179.0000,2.3954
1993-08-25,,,5.7000,12.1400,8.1200,15.9900,1016.9000,87.6600,2.9200,122.0000,1.6062
1993-08-26,,,0.0000,13.0200,8.7000,17.3100,1018.4000,85.7150,2.3400,170.0000,2.2863
1993-08-27,,,2.3000,11.9300,8.7000,16.5900,1018.5000,88.2700,2.4200,145.0000,1.8976
1993-08-28,,,0.0000,11.6900,5.7300,16.8700,1024.4000,85.6100,2.6200,206.0000,2.6728
1993-08-29,,,0.6000,12.8800,5.4100,18.4000,1026.0000,84.3750,3.2400,138.0000,1.8439
1993-08-30,,,0.0000,13.8900,11.3600,16.1700,1020.1000,85.9850,4.8700,93.0000,1.2762
1993-08-31,,,0.0000,13.0300,8.4300,17.5000,1024.9000,87.0800,3.6000,112.0000,1.5027
1993-09-01,,,1.0000,13.1800,7.5500,17.1800,1027.1000,88.9900,1.7800,148.0000,1.9912
1993-09-02,,,6.1000,13.7800,10.9100,16.5800,1019.6000,93.8444,3.5200,55.0000,0.7530
1993-09-03,,,7.7000,13.1300,11.5000,15.9000,1010.1000,91.1059,4.3800,92.0000,1.2447
1993-09-04,,,1.4000,11.8500,7.8800,15.7000,1012.8000,84.2450,3.6800,131.0000,1.7150
1993-09-05,,,0.0000,11.7900,5.5900,17.4300,1018.4000,78.5250,2.6100,191.0000,2.4908
1993-09-06,,,0.0000,10.5000,3.9900,17.1000,1018.0000,85.0450,1.7900,143.0000,1.8029
1993-09-07,,,0.0000,11.7900,3.5400,18.5500,1011.7000,82.6550,2.6200,182.0000,2.3801
1993-09-08,,,10.4000,12.2400,9.3900,13.5400,1003.1000,94.5000,2.2700,51.0000,0.6770
1993-09-09,,,4.8000,15.3600,11.8000,20.4000,1003.8000,93.2429,2.2300,88.0000,1.2565
1993-09-10,,,1.0000,14.5200,11.0600,18.7800,1003.7000,92.1625,3.5200,86.0000,1.2051
1993-09-11,,,0.0000,12.5400,6.0200,17.8300,1006.2000,90.1684,2.8400,127.0000,1.6963
1993-09-12,,,0.8000,12.5000,4.6500,18.6500,1006.6000,86.0850,2.4100,150.0000,2.0012
1993-09-13,,,7.6000,11.2900,10.2500,12.9700,999.7000,93.5000,5.4400,36.0000,0.4671
1993-09-14,,,7.5000,12.4800,10.4100,15.4800,992.2000,94.1167,2.9700,75.0000,1.0061
1993-09-15,,,4.8000,13.5700,10.5300,16.8100,996.1000,90.2950,3.8600,85.0000,1.1687
1993-09-16,,,2.0000,11.3200,9.1300,12.7900,1003.0000,94.3667,3.5200,38.0000,0.4928
1993-09-17,,,0.0000,9.2700,3.7300,13.1400,1016.0000,89.2800,1.2600,98.0000,1.1953
1993-09-18,,,0.0000,8.8500,1.9400,15.4300,1023.2000,84.0750,1.3300,158.0000,1.8978
1993-09-19,,,0.0000,10.7700,3.0800,17.2900,1023.6000,83.5000,3.1100,173.0000,2.1917
1993-09-20,,,0.0000,15.5900,8.2700,22.2700,1018.7000,86.3400,2.9400,148.0000,2.1122
1993-09-21,,,0.0000,15.3600,10.4700,19.4900,1014.7000,91.2158,4.1400,88.0000,1.2514
1993-09-22,,,6.9000,13.4600,8.4600,17.6400,1013.4000,94.9500,2.3900,40.0000,0.5448
1993-09-23,,,0.0000,12.2200,8.1800,16.9000,1015.8000,93.5400,1.8600,61.0000,0.8051
1993-09-24,,,3.4000,11.1400,7.7500,14.9300,1014.2000,92.8353,3.0400,53.0000,0.6808
1993-09-25,,,44.8000,11.5800,10.8000,11.8900,1005.3000,95.2000,5.3900,25.0000,0.3261
1993-09-26,,,6.8000,11.8100,10.3900,13.4700,1001.5000,93.2544,6.2300,47.0000,0.6176
1993-09-27,,,5.1000,11.7400,10.2600,13.2700,1008.8000,91.3088,3.3900,28.0000,0.3661
1993-09-28,,,0.0000,10.9500,7.2600,15.9000,1014.2000,89.3632,3.1800,111.0000,1.4187
1993-09-29,,,0.0000,10.6700,3.7900,16.7200,1016.0000,89.2650,2.4600,115.0000,1.4578
1993-09-30,,,5.2000,11.0900,7.4900,15.6600,1010.1000,91.7895,3.6500,87.0000,1.1181
1993-10-01,,,0.0000,12.6900,9.9300,15.0900,996.2000,90.5350,5.6600,83.0000,1.1173
1993-10-02,,,22.4000,11.6000,10.0000,14.0100,995.0000,92.2455,2.3300,66.0000,0.8650
1993-10-03,,,25.2000,11.8000,10.8500,12.4100,993.6000,92.4757,4.5600,37.0000,0.4877
1993-10-04,,,0.0000,12.5000,10.5600,16.0200,1001.4000,92.7059,4.4500,58.0000,0.7755
1993-10-05,,,4.6000,13.4400,9.1300,17.4200,1001.8000,93.9600,3.3500,67.0000,0.9163
1993-10-06,,,0.0000,13.5700,10.9000,16.0300,999.4000,92.9750,3.2100,60.0000,0.8239
1993-10-07,,,1.8000,11.8200,6.6100,15.0600,1005.6000,91.7400,3.8200,96.0000,1.2596
1993-10-08,,,1.8000,11.3900,7.7800,13.6500,1006.9000,92.4242,2.4300,56.0000,0.7263
1993-10-09,,,0.0000,11.4100,9.2500,13.8000,1006.1000,93.1083,4.0100,70.0000,0.9087
1993-10-10,,,1.2000,10.8100,7.8100,15.1200,1006.8000,92.4688,3.5500,93.0000,1.1881
1993-10-11,,,11.9000,11.9400,7.8000,16.5000,1000.5000,94.0333,3.1000,57.0000,0.7518
1993-10-12,,,1.7000,13.2300,10.1900,17.2300,991.7000,91.7200,6.6400,43.0000,0.5875
1993-10-13,,,7.8000,13.3700,10.8900,16.1700,996.9000,91.9842,3.8900,57.0000,0.7797
1993-10-14,,,8.2000,7.2700,2.9900,11.5900,998.5000,94.5750,4.3900,24.0000,0.2783
1993-10-15,,,1.0000,5.9100,0.8000,11.0300,1009.8000,91.0150,2.7800,94.0000,1.0390
1993-10-16,,,0.0000,4.4700,0.0500,9.0100,1018.7000,91.3000,2.8100,72.0000,0.7553
1993-10-17,,,0.0000,4.3100,-1.6900,11.7200,1028.4000,88.9250,2.1600,109.0000,1.1315
1993-10-18,,,0.0000,2.8600,-2.0900,8.4200,1039.3000,85.6550,2.8700,117.0000,1.1471
1993-10-19,,,0.0000,1.8200,-2.8800,8.2000,1033.8000,88.0650,2.3300,106.0000,1.0031
1993-10-20,,,6.9000,3.3800,-3.9400,7.7900,1021.5000,92.5154,2.5100,54.0000,0.5446
1993-10-21,,,2.5000,6.9500,3.7900,10.2600,1013.4000,93.6000,3.0200,48.0000,0.5472
1993-10-22,,,0.0000,6.2100,4.3700,8.8600,1026.6000,89.3526,5.1100,45.0000,0.4980
1993-10-23,,,0.0000,5.9500,3.7100,8.8000,1028.6000,89.3150,6.6600,52.0000,0.5701
1993-10-24,,,0.0000,6.1900,3.7400,8.2600,1028.8000,87.5800,4.2000,65.0000,0.7180
1993-10-25,,,0.0000,9.0200,5.8900,10.8700,1030.4000,90.2500,3.1300,43.0000,0.5173
1993-10-26,,,0.0000,9.2900,6.7800,12.7700,1030.8000,93.6714,2.8500,27.0000,0.3273
1993-10-27,,,0.0000,9.2500,7.6900,10.8300,1030.1000,94.4500,2.3900,28.0000,0.3391
1993-10-28,,,0.0000,7.5700,4.9700,8.6200,1028.8000,91.6875,2.3800,35.0000,0.4037
1993-10-29,,,0.0000,5.5500,3.7500,8.5800,1029.7001,93.8000,4.1100,60.0000,0.6489
1993-10-30,,,0.0000,3.8500,2.3000,5.0900,1029.1000,93.7000,3.5600,54.0000,0.5515
1993-10-31,,,0.0000,2.0400,-0.5500,4.0000,1025.0000,93.6000,2.8800,41.0000,0.3931
1993-11-01,,,0.0000,2.1700,1.2000,2.7500,1019.9000,93.5000,2.3400,31.0000,0.2995
1993-11-02,,,0.0000,1.7100,0.9300,3.2800,1013.9000,93.4000,3.0700,29.0000,0.2764
1993-11-03,,,0.0000,3.3100,1.9600,4.9300,1012.5000,93.3438,3.3200,30.0000,0.3033
1993-11-04,,,0.0000,5.8100,2.2500,11.5500,1013.0000,93.2875,2.3200,49.0000,0.5390
1993-11-05,,,0.0000,3.1700,1.2800,5.1000,1012.9000,93.2438,3.9700,42.0000,0.4224
1993-11-06,,,0.0000,5.9600,3.6900,7.4500,1010.7000,93.2000,5.4400,17.0000,0.1881
1993-11-07,,,0.8000,5.3400,4.1200,6.7400,1008.8000,93.7000,3.7300,16.0000,0.1737
1993-11-08,,,0.0000,6.4600,5.4200,7.4500,1015.6000,94.2000,2.5100,17.0000,0.1907
1993-11-09,,,0.8000,6.4800,3.9200,8.8000,1017.6000,94.7000,3.2100,22.0000,0.2466
1993-11-10,,,11.1000,7.0600,6.0900,7.7000,1012.7000,95.2000,5.5100,17.0000,0.1945
1993-11-11,,,2.8000,7.3700,4.5400,9.5900,1011.4000,93.5900,5.6600,32.0000,0.3699
1993-11-12,,,0.0000,6.0700,3.4400,9.1400,1020.2000,94.3250,3.8800,53.0000,0.5857
1993-11-13,,,12.1000,6.4000,4.6100,8.2900,1017.1000,94.7000,5.6800,19.0000,0.2125
1993-11-14,,,12.5000,6.2100,5.0300,9.8200,997.6000,94.3000,7.5400,14.0000,0.1572
1993-11-15,,,0.0000,5.5400,3.5600,7.5200,1026.3000,88.5500,5.4300,31.0000,0.3357
1993-11-16,,,0.0000,0.9300,-1.7700,4.1400,1037.8000,89.6050,1.8400,40.0000,0.3650
1993-11-17,,,0.0000,0.3900,-3.0000,4.0400,1038.8000,92.3778,2.6800,52.0000,0.4643
1993-11-18,,,0.0000,-0.8200,-2.5000,1.4200,1037.4000,93.8667,3.5500,49.0000,0.4170
1993-11-19,,,0.0000,-2.2900,-5.8900,1.8500,1032.5000,92.6500,2.5900,50.0000,0.4012
1993-11-20,,,0.0000,-0.3700,-5.6100,1.2800,1025.3000,93.6125,4.4800,18.0000,0.1572
1993-11-21,,,0.0000,-5.9000,-6.8900,-3.5100,1022.3000,90.5150,5.1700,16.0000,0.1096
1993-11-22,,,0.0000,-5.9900,-9.5200,-3.2600,1024.3000,93.6800,2.2200,26.0000,0.1771
1993-11-23,,,0.0000,-4.6100,-9.9900,-0.3100,1020.1000,91.5775,2.8300,18.0000,0.1313
1993-11-24,,,0.0000,-2.9600,-4.8900,0.2400,1023.8000,89.4750,2.9200,42.0000,0.3291
1993-11-25,,,0.0000,-1.0300,-4.1000,2.4100,1027.6000,94.1889,2.1900,32.0000,0.2716
1993-11-26,,,0.0000,-1.6700,-5.3400,0.5000,1032.9000,94.1926,2.0800,22.0000,0.1812
1993-11-27,,,0.0000,-3.3200,-4.4000,-1.9600,1032.2001,94.1963,3.6600,12.0000,0.0920
1993-11-28,,,0.0000,-1.6900,-4.5800,-0.1300,1032.6000,94.2000,2.6100,20.0000,0.1646
1993-11-29,,,0.0000,-2.0800,-5.3200,1.3000,1029.1000,92.9818,3.5300,30.0000,0.2434
1993-11-30,,,0.0000,-4.9800,-6.7400,-1.6600,1014.5000,90.6895,3.2900,21.0000,0.1511
1993-12-01,,,2.0000,-1.8800,-6.5000,1.0700,1009.7000,93.5455,3.2900,13.0000,0.1077
1993-12-02,,,1.7000,6.3600,0.8100,9.6200,1010.0000,93.4127,6.6600,11.0000,0.1233
1993-12-03,,,0.0000,8.7400,7.8200,9.7500,1014.9000,93.2800,7.2400,9.0000,0.1082
1993-12-04,,,2.3000,6.9300,2.7900,10.8400,1009.6000,94.0000,7.2800,7.0000,0.0799
1993-12-05,,,0.0000,5.2100,2.3200,7.5100,1021.7000,93.7600,5.6100,19.0000,0.2040
1993-12-06,,,0.0000,6.9600,5.8600,8.1400,1020.4000,93.5200,5.0100,10.0000,0.1137
1993-12-07,,,8.4000,5.1200,2.5200,6.6400,1002.5000,93.2800,7.0500,11.0000,0.1189
1993-12-08,,,28.5000,4.8600,2.1000,10.9500,993.7000,94.6000,6.9000,10.0000,0.1077
1993-12-09,,,2.2000,6.6500,4.5900,8.6400,991.8000,91.4722,12.4300,11.0000,0.1256
1993-12-10,,,4.6000,5.5400,3.2400,7.9100,1001.6000,93.6500,6.6100,11.0000,0.1206
1993-12-11,,,1.4000,3.5100,1.5400,5.6500,1000.4000,92.2867,7.3100,18.0000,0.1845
1993-12-12,,,13.7000,2.7700,0.6000,5.0600,1010.3000,91.2144,4.2000,22.0000,0.2184
1993-12-13,,,2.0000,5.6400,0.4800,8.7200,990.7000,90.1422,5.4400,11.0000,0.1217
1993-12-14,,,0.0000,1.0100,-0.8900,3.5600,1004.1000,89.0700,4.6800,29.0000,0.2707
1993-12-15,,,5.3000,1.8400,-0.2900,3.7100,985.0000,94.0571,7.4400,9.0000,0.0876
1993-12-16,,,6.8000,4.8000,3.4600,6.7300,985.0000,92.3636,9.3400,12.0000,0.1296
1993-12-17,,,0.0000,4.1100,1.7500,5.9900,1007.0000,92.9692,6.0700,16.0000,0.1668
1993-12-18,,,7.5000,8.4800,4.2500,10.9200,1013.0000,92.1560,6.5600,9.0000,0.1075
1993-12-19,,,3.5000,10.0800,5.8500,12.8900,997.5000,91.3429,11.5600,7.0000,0.0880
1993-12-20,,,6.9000,4.0800,2.0400,6.1100,1002.3000,92.6200,3.9600,9.0000,0.0940
1993-12-21,,,3.3000,1.2600,-0.2800,3.1500,999.4000,93.9100,4.0200,18.0000,0.1701
1993-12-22,,,8.2000,3.2900,0.4200,5.3000,996.0000,95.2000,6.0800,10.0000,0.1019
1993-12-23,,,5.6000,3.4400,1.7200,5.3600,997.6000,93.5889,5.7700,20.0000,0.2048
1993-12-24,,,1.3000,3.1700,1.7600,3.8800,991.9000,93.1406,4.7600,8.0000,0.0814
1993-12-25,,,4.1000,0.3500,-2.5500,3.0900,999.3000,92.6923,3.1900,21.0000,0.1916
1993-12-26,,,1.5000,2.1900,0.8700,2.5800,1003.4000,93.3192,4.6100,10.0000,0.0976
1993-12-27,,,1.0000,1.4300,-1.3100,2.3500,1011.5000,93.9462,2.1400,9.0000,0.0850
1993-12-28,,,0.0000,-0.1600,-2.8300,1.5900,1009.6000,94.5731,2.5300,13.0000,0.1155
1993-12-29,,,7.0000,4.4600,1.6400,7.1900,1006.1000,95.2000,6.1000,10.0000,0.1056
1993-12-30,,,13.0000,5.3600,3.8600,7.7200,1001.4000,95.2000,5.0800,8.0000,0.0872
1993-12-31,,,2.1000,4.4900,1.7700,6.2500,998.6000,95.2000,4.5600,15.0000,0.1591
